# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 6.389854283521318,-13.700162716728212,-1.3632104835260728,4.993209705116687,-44.04170649684563,-193.9512409041253,0.5755471325695019,1.737477164616474,42.516104884240825,451.5165966345236
 6.394137346953267,-13.705909831907551,-1.3418235033527492,4.9933839442563,-43.85093153693514,-194.37003018124335,0.6127519101165593,1.6319818567514173,44.54170780834936,472.9332068722059
 6.3984314667422275,-13.711579704136085,-1.3203805453005697,4.993563083010548,-43.65051707644677,-194.7888194583614,0.6527049646629939,1.5320857878204164,46.67183738180947,496.0573244687295
 6.402736353166112,-13.71717124805715,-1.298883029768644,4.993747433765248,-43.43994401812161,-195.20760873547945,0.6956725824487501,1.4374578289114472,48.914892889352174,521.0487076029565
 6.407051704628195,-13.722683386448324,-1.277332435053745,4.993937319882408,-43.21865247265467,-195.62639801259752,0.7419519603350934,1.3477961558971587,51.28007473119819,548.085564438606
 6.411377207050631,-13.728115050904382,-1.2557303003423372,4.994133074427597,-42.9860378658768,-196.04518728971556,0.791875419612766,1.2628249030497862,53.77747694031552,577.3669657802365
 6.415712533255633,-13.733465182588606,-1.2340782287735745,4.994335038452619,-42.741446599878216,-196.4639765668336,0.8458152758467702,1.1822912502956051,56.41819194975247,609.1156431066763
 6.420057342339732,-13.738732733060832,-1.2123778905508207,4.994543558236498,-42.48417120906141,-196.88276584395163,0.9041894765707374,1.1059628826832149,59.21442941149772,643.5812040577038
 6.424411279048373,-13.74391666519168,-1.190631026068926,4.994758981851447,-42.21344494449009,-197.3015551210697,0.9674681484935348,1.033625759728753,62.179650897095804,681.043773492053
 6.42877397316054,-13.749015954173977,-1.168839449017188,4.994981653872566,-41.928435708016444,-197.72034439818776,1.0361812127594092,0.9650821571421309,65.32872329479098,721.8182885918978
 6.433145038896033,-13.754029588643837,-1.1470050493980517,4.995211909500284,-41.62823924754867,-198.1391336753058,1.1109272629082458,0.9001489416887165,68.67809331492711,766.2593570580178
 6.437524074361756,-13.758956571925792,-1.1251297963948637,4.995450065298034,-41.31187151091802,-198.55792295242384,1.1923839421823885,0.8386560441008009,72.24598638376735,814.7668811472397
