# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,-125.356984650177,-130.69553103949204,0.00793268389797516,126.06073970188737,0.0,0.0
 0.10266458316306366,0.026350041590114035,0.25666145790765915,2.5,-125.356984650177,-130.17274891533407,0.00793268389797516,126.06073970188737,0.0,0.0
 0.14505327389080372,0.052601130666101295,0.6192946426346684,8.554951297179235,-125.34503079857843,-129.6499667911761,0.008963251454738091,111.56665692686632,0.2820056810752824,6.652851886522929
 0.17748590559950403,0.07875311671619013,0.8063479487257693,5.767441500620574,-125.33157482929214,-129.12718466701813,0.010013314250388722,99.86703452966928,0.41488983709855776,4.097236302523923
 0.20474945635978675,0.10480584969907053,0.9555884048982265,5.4739919053342545,-125.3165993668317,-128.60440254286016,0.011083326484549742,90.22561966337535,0.5492851093429395,4.929485283339083
 0.22869996073382856,0.13075918009913678,1.083623542734038,5.345822193814812,-125.30008671795981,-128.0816204187022,0.012173754902723823,82.14392420339057,0.6894488990292988,5.852227055321328
 0.2502901987556115,0.1566129589828087,1.1974753987235989,5.273302493223697,-125.28201886487706,-127.55883829454423,0.013285078202006398,75.27242104220159,0.8368528899270745,6.8273444113518424
 0.2700866809422381,0.18236703805598573,1.3009421992446235,5.226524568638816,-125.26237745823803,-127.03605617038626,0.01441778836482426,69.35876534571321,0.9921665098813943,7.845516111910078
 0.288458849559273,0.20802126972264812,1.3963638262537765,5.1938140237117665,-125.24114381007502,-126.51327404622829,0.015572390198298309,64.21621775886891,1.1557507774735691,8.90391716960933
 0.30566354518957056,0.2335755071446415,1.4853059868721077,5.16964452784061,-125.21829888652623,-125.99049192207032,0.016749402428671543,59.70362251779234,1.3278307294535892,10.001917829745633
 0.3218879334816265,0.25902960430267985,1.5688786966779913,5.151054591488299,-125.19382330043044,-125.46770979791236,0.017949357479317016,55.71230062983016,1.5085675746410552,11.139824931086096
 0.3372734297620213,0.28438341605859263,1.6479034081091182,5.136312146903264,-125.1676973037735,-124.94492767375439,0.019172802120905753,52.15721696254373,1.6980925529354833,12.318418258365389
 0.3519299920261798,0.3096367982188673,1.7230085544705025,5.124335775862539,-125.13990077995193,-124.42214554959642,0.020420298010663886,48.97088179015704,1.8965241180423489,13.538752234697933
 0.36594513665275086,0.3347896075995011,1.794687821697327,5.1144150942922915,-125.1104132359039,-123.89936342543845,0.02169242183749433,46.09904820639008,2.1039771499824784,14.802061446217493
 0.3793898797238658,0.3598417020922232,1.8633375409415407,5.106064049055926,-125.07921379407536,-123.37658130128048,0.022989766049896877,43.4976153228182,2.3205680959103474,16.109712530929574
 0.39232279604024994,0.38479294073209874,1.9292816894102898,5.098938774173251,-125.04628118418265,-122.85379917712251,0.02431293888422881,41.13036292164065,2.5464179220738634,17.46317850038174
 0.40479287729236657,0.40964318376658215,1.9927891833315374,5.092789103556814,-125.01159373487287,-122.33101705296454,0.02566256517379302,38.967265868698675,2.7816538327589764,18.864023892802223
 0.4168415971210329,0.4343922927260336,2.054086186033498,5.087428670730843,-124.97512936513904,-121.80823492880657,0.02703928656733441,36.98322429882742,3.026410295232157,20.313897737986704
 0.42850443661449505,0.4590401304957643,2.1133650843388194,5.082715777624455,-124.93686557563431,-121.2854528046486,0.028443762233766757,35.15709320663843,3.2808296406879807,21.814528580149297
 0.43981203320947587,0.4835865613896326,2.170791174559929,5.078540761402807,-124.8967794397679,-120.76267068049064,0.0298766692366521,33.47093319134852,3.5450624303488723,23.367723409780815
 0.45079106079213505,0.5080314512252458,2.226507735004032,5.074817421180773,-124.85484759462909,-120.23988855633267,0.031338702905582855,31.909425320275595,3.8192676740356437,24.97536704615492
 0.4614649141162608,0.5323746674008197,2.280639937270992,5.071477059236571,-124.81104623174033,-119.7171064321747,0.03283057756095339,30.459409315702587,4.103612965128238,26.639422751847082
 0.47185424824779376,0.5566160789737263,2.333297905910136,5.068464251170884,-124.76535108764035,-119.19432430801673,0.03435302694354213,29.109516364990522,4.398274569040766,28.361933515853806
 0.48197740890659396,0.580755556740785,2.384579142885966,5.06573378653736,-124.71773743426179,-118.67154218385876,0.03590680441575789,27.849874592603534,4.703437491842698,30.145024176480856
 0.4918507795339378,0.6047929733203555,2.4345704711013263,5.063248418621244,-124.66818006913799,-118.14876005970079,0.037492684486372316,26.671869824724762,5.019295536882209,31.990903305579998
 0.5014890639829642,0.6287282032362739,2.483349608792265,5.060977184157085,-124.61665330543065,-117.62597793554283,0.03911146210961613,25.56795236131393,5.3460513621321955,33.90186572912274
 0.5109055188598705,0.6525611230036836,2.5309864571070975,5.058894131342498,-124.56313096173868,-117.10319581138486,0.04076395399736548,24.53147700207464,5.683916547325415,35.88029567494999
 0.5201121460672955,0.6762916112168194,2.5775441623179165,5.0569773448924655,-124.50758635179093,-116.5804136872269,0.04245099934379741,23.556571469644606,6.033111659276595,37.928668564917864
 0.5291198535828369,0.6999195486388069,2.6230799991253386,5.055208190192377,-124.44999227383971,-116.05763156306892,0.04417345988285215,22.638027509097007,6.393866347442134,40.0495561765426
 0.5379385906564124,0.723444818293518,2.6676461105981204,5.053570721177283,-124.3903209999897,-115.53484943891095,0.04593222089518843,21.771209414887092,6.766419426294617,42.24562720764216
 0.5465774622355207,0.7468673055595553,2.71129013222983,5.052051212018869,-124.32854426523592,-115.01206731475298,0.04772819163323371,20.951977558347046,7.151018994560717,44.51965337651134
